Smooth Talk,6.2,Drama/Romance/Thriller
Smugglarkungen,4.8,Comedy/Crime/Romance
Sono un fenomeno paranormale,5.5,Comedy
Sopernitsy,4.7,Drama/Sport
Le soulier de satin,6.6,Drama
South Bronx Heroes,4.9,Action/Drama/Mystery
Space Rage,3.9,Action/Sci-Fi/Western
Speriamo che sia femmina,6.6,Comedy/Drama
Spies Like Us,6.5,Adventure/Comedy
Spookies,5.1,Comedy/Horror
Spécial police,5.0,Crime
St. Elmo's Fire,6.4,Drama/Romance
Stand Alone,5.3,Action/Drama
Starchaser: The Legend of Orin,6.6,Animation/Action/Adventure
Starship,3.5,Sci-Fi
Static,6.6,Comedy/Drama
Steaming,6.0,Drama
Stick,5.8,Action/Crime/Drama
Stitches,4.5,Comedy
Stoogemania,3.9,Comedy
Stryker's War,5.8,Action/Adventure/Horror
The Stuff,5.9,Comedy/Horror/Sci-Fi
Subway,6.6,Thriller
Sudden Death,5.1,Action/Thriller
Summer Rental,6.3,Comedy
Super Fantozzi,6.5,Comedy
The Supergrass,6.5,Comedy/Crime
The Sure Thing,7.0,Comedy/Drama/Romance
Svindlande affärer,4.8,Comedy/Crime
Swathi Muthyam,8.3,Drama/Family/Romance
Sweet Dreams,7.1,Biography/Drama/Music
Sylvester,6.6,Drama/Family
Szerelem elsö vérig,7.0,Comedy/Drama/Romance
Snowroller - Sällskapsresan II,6.6,Comedy
Sé infiel y no mires con quién,6.2,Comedy/Romance
Tajvanska kanasta,7.5,Comedy/Drama
Mer mankutyan tangon,7.3,Drama
El exilio de Gardel: Tangos,7.2,Drama/Musical
Target,6.0,Action/Adventure/Crime
Zahn um Zahn,6.5,Action/Crime/Thriller
Teen Wolf,6.1,Comedy/Fantasy/Romance
Tenement,5.6,Action/Crime/Horror
Terminal Choice,5.4,Horror/Thriller
Terror in the Swamp,4.1,Horror/Sci-Fi
Tex e il signore degli abissi,5.4,Adventure/Fantasy/Western
That Was Then... This Is Now,6.2,Crime/Drama
Il trono di fuoco,3.5,Action/Fantasy/Adventure
Thunder Alley,6.8,Drama/Music
Thunder Run,5.1,Action/Sci-Fi/Thriller
Thunder II,5.7,Action/Drama
Le thé au harem d'Archimède,6.9,Drama
Tiempo de morir,6.9,Drama
To Kill a Stranger,5.4,Crime/Drama/Mystery
To Live and Die in L.A.,7.3,Action/Crime/Drama
Toby McTeague,6.0,Action/Drama
The Tomb,3.4,Horror/Fantasy
Tomboy,4.8,Comedy
Tóngnián wangshì,7.7,Biography/Drama
Too Scared to Scream,5.1,Crime/Drama/Mystery
The Toxic Avenger,6.3,Action/Comedy/Horror
Trancers,6.0,Action/Sci-Fi
Tranches de vie,4.5,Comedy/Sci-Fi
Transylvania 6-5000,5.0,Comedy/Fantasy/Horror
Tras el cristal,6.8,Drama/Horror
Treasure Island,6.3,Adventure/Fantasy
Treasure of the Amazon,4.4,Action/Adventure/Drama
Süpermenler,3.8,Comedy/Crime/Sci-Fi
Trikal (Past Present Future),7.0,Drama
The Trip to Bountiful,7.5,Drama
3 hommes et un couffin,6.6,Comedy
Trouble in Mind,6.6,Comedy/Crime/Drama
Tuff Turf,6.2,Action/Comedy/Drama
Tuntematon sotilas,7.4,Drama/War
Turk 182,6.0,Comedy/Drama
Turtle Diary,6.9,Comedy/Drama/Romance
Tutta colpa del paradiso,6.7,Comedy/Romance
Twice in a Lifetime,6.5,Drama/Romance
Le téléphone sonne toujours deux fois,6.0,Comedy
Underworld,4.2,Action/Horror/Sci-Fi
Une femme en Afrique,6.9,Drama/Romance
Une femme ou deux,5.1,Comedy/Romance
Uphill All the Way,4.2,Comedy
Uramisten,7.0,Drama
Urusei Yatsura 3: Rimenbâ mai rabu,6.7,Animation/Comedy/Romance
Uuno Epsanjassa,6.2,Comedy
Vabank II czyli riposta,7.5,Comedy/Crime
Vacanze in America,5.7,Comedy
Kyûketsuki hantâ D,7.2,Animation/Action/Fantasy
¡Vampiros en La Habana!,7.1,Animation/Comedy/Horror
La vaquilla,7.5,Comedy/War
Variety,5.7,Drama
Verführung: Die grausame Frau,5.4,Drama
Vesnicko má stredisková,8.0,Comedy
El viaje a ninguna parte,7.6,Comedy/Drama
A View to a Kill,6.4,Action/Adventure/Thriller
Ein Virus kennt keine Moral,5.6,Comedy/Drama/Sci-Fi
Vision Quest,6.6,Drama/Romance/Sport
Vlci bouda,6.6,Adventure/Drama/Horror
Volunteers,5.5,Adventure/Comedy
Voro-Nova,7.6,Drama/Mystery
Vyyti zamuzh za kapitana,6.7,Comedy/Romance
Walter og Carlo - op på fars hat,5.6,Comedy
Un maledetto soldato,4.4,Action/Adventure/Drama
Warning Sign,6.1,Drama/Sci-Fi/Thriller
Jaka Sembung,6.3,Action/Adventure/Fantasy
Warriors of the Apocalypse,4.0,Action/Sci-Fi
Water,6.2,Adventure/Comedy/Drama
Wai Si-Lei chuen kei,6.3,Action/Adventure/Sci-Fi
Weird Science,6.6,Comedy/Romance/Sci-Fi
Westler,6.5,Drama
Wetherby,6.8,Drama/Mystery
When Nature Calls,4.8,Comedy
When the Wind Blows,7.7,Animation/Comedy/Drama
White Nights,6.7,Drama/Music
Wild beasts - Belve feroci,5.5,Horror
Wild Geese II,4.8,Adventure/Thriller/Action
Wildschut,6.4,Comedy/Crime/Drama
Wills & Burke,5.2,Biography/Comedy
Witchboard,5.7,Horror/Mystery/Thriller
Witness,7.4,Crime/Drama/Romance
Wizards of the Lost Kingdom,2.8,Action/Adventure/Family
Wizards of the Lost Kingdom II,1.9,Action/Fantasy/Adventure
Wohin und zurück - Teil 3: Welcome in Vienna,7.1,Drama
Gao shan xia de hua huan,7.0,Drama/War
Xia ri fu xing,6.4,Action/Comedy
Yasha,6.8,Crime/Drama
Year of the Dragon,6.9,Action/Crime/Drama
Yesterday,7.0,Comedy/Drama/Music
Yo 'El Vaquilla',5.2,Action/Biography/Drama
Young Lady Chatterley II,3.8,Drama
Young Sherlock Holmes,6.8,Adventure/Fantasy/Mystery
Yudh,6.2,Action/Crime/Drama
Za srecu je potrebno troje,6.6,Drama/Romance
A Zed & Two Noughts,7.4,Comedy/Drama
Zhestokiy romans,8.0,Drama/History/Romance
Zimniy vecher v Gagrakh,7.3,Comedy/Drama/Musical
Zimnyaya vishnya,6.9,Comedy/Drama/Romance
Zivot je lep,7.6,Drama
The Zoo Gang,5.1,Comedy/Drama
Zuckerbaby,6.6,Comedy/Drama/Romance
Richy Guitar,6.1,Comedy/Music
È arrivato mio fratello,6.0,Comedy
L'été prochain,6.0,Drama
'38,6.4,Drama
'Crocodile' Dundee,6.6,Action/Adventure/Comedy
'night Mother,7.6,Drama
'Round Midnight,7.4,Drama/Music
27 horas,6.5,Drama
37°2 le matin,7.4,Drama/Romance
3:15,5.7,Crime/Drama/Thriller
4 aventures de Reinette et Mirabelle,7.7,Comedy/Drama/Romance
40 Quadratmeter Deutschland,7.1,Drama
52 Pick-Up,6.4,Crime/Drama/Thriller
8 Million Ways to Die,5.8,Action/Crime/Drama
84 Charing Cross Road,7.4,Biography/Drama/Romance
Aakhree Raasta,7.1,Action/Crime/Drama
De aanslag,7.2,Drama/History/Romance
Abducted,5.2,Drama/Thriller
Abel,7.5,Comedy
Abodh,5.9,Drama
The Abomination,4.3,Horror
About Last Night...,6.3,Comedy/Drama/Romance
Absolute Beginners,5.6,Drama/Musical/Romance
Superfantagenio,5.4,Adventure/Fantasy
Aliens,8.3,Action/Adventure/Sci-Fi
Alla vi barn i Bullerbyn,6.7,Family
Allah-Rakha,5.4,Action/Drama
Amantide - Scirocco,5.2,Drama
Amazons,4.6,Action/Fantasy/Adventure
America,4.8,Comedy
America 3000,4.4,Action/Adventure/Sci-Fi
American Anthem,4.8,Drama/Sport
An American Tail,6.9,Animation/Adventure/Comedy
Amma Ariyan,7.0,Drama
El amor brujo,7.0,Music/Drama
Amorosa,6.0,Biography/Drama
Commando Mengele,4.2,Action/Crime/Drama
Angustia,6.7,Horror/Thriller
Anne Trister,7.3,Drama
Bianco Apache,4.5,Western
April Fool's Day,6.2,Horror/Mystery
Arion,6.5,Animation/Action/Adventure
Armed Response,5.1,Action/Crime/Thriller
Armed and Dangerous,5.7,Action/Comedy/Crime
Asfour Stah,6.7,Drama/Comedy
Astérix chez les Bretons,7.1,Animation/Adventure/Comedy
At Close Range,7.0,Crime/Drama
Attention bandits!,6.3,Drama
The Aurora Encounter,4.4,Comedy/Drama/Sci-Fi
Avanti popolo,7.6,Drama/War
Avenging Force,5.9,Action/Drama/Thriller
El año de las luces,6.9,Comedy/Drama/History
Bach et Bottine,6.6,Comedy/Drama/Family
Back to School,6.7,Comedy/Romance/Sport
Backlash,6.0,Crime/Drama
Bad Guys,4.6,Comedy
Balada da Praia dos Cães,6.3,Crime/Drama/Mystery
Band of the Hand,6.3,Action/Crime/Drama
Barndommens gade,6.2,Drama
Belizaire the Cajun,6.6,Drama/History/Romance
The Best of Times,6.0,Comedy/Drama/Sport
Al-Bidaya,7.4,Comedy/Drama/Fantasy
Big Trouble,5.2,Comedy
Big Trouble in Little China,7.3,Action/Adventure/Comedy
Biggles,5.7,Adventure/Family/Sci-Fi
Black Mic Mac,5.4,Comedy
Black Moon Rising,5.5,Action/Crime/Thriller
Black Widow,6.3,Crime/Drama/Thriller
Bleu comme l'enfer,4.9,Crime/Action
Blindside,4.8,Thriller
Blood Hook,4.3,Comedy/Horror
Blue City,4.4,Action/Crime/Drama
Blue Velvet,7.7,Drama/Mystery/Thriller
Bolek i Lolek na Dzikim Zachodzie,6.6,Animation/Adventure/Western
La bonne,5.6,Drama/Romance
Border Radio,5.4,Drama
The Boss' Wife,5.0,Comedy
The Boy Who Could Fly,6.5,Drama/Fantasy/Romance
The Boy in Blue,5.3,Biography/Drama/Sport
The Boys Next Door,6.4,Crime/Drama/Thriller
Breeders,3.7,Horror/Sci-Fi
Un ponte per l'inferno,4.1,Action/Drama/War
Bridge to Nowhere,5.2,Drama/Horror/Thriller
Brighton Beach Memoirs,6.8,Comedy
Bröderna Mozart,5.9,Comedy/Drama/Music
Bullies,5.3,Action/Drama/Thriller
Cactus,6.1,Drama/Romance
Camping del terrore,4.7,Horror/Mystery
Captive,4.5,Crime/Thriller
Caravaggio,6.6,Biography/Drama/History
Care Bears Movie II: A New Generation,5.5,Animation/Adventure/Comedy
Casablanca Casablanca,6.2,Comedy
Il caso Moro,7.1,Crime/Drama/History
Cassandra,4.7,Horror/Thriller
Chameli Ki Shaadi,7.5,Comedy/Drama/Romance
Charlotte for Ever,5.5,Comedy/Drama
The Check Is in the Mail...,4.9,Comedy
Children of a Lesser God,7.2,Drama/Romance
Chobotnice z druhého patra,6.8,Animation/Comedy/Family
Choke Canyon,5.4,Action/Sci-Fi
Chopping Mall,5.6,Comedy/Horror/Sci-Fi
The Christmas Star,6.4,Drama/Family
Chuzhaya belaya i ryaboy,7.0,Drama
The Clan of the Cave Bear,5.4,Adventure/Drama/Fantasy
Class of Nuke 'Em High,5.7,Comedy/Horror/Sci-Fi
Clockwise,6.6,Comedy
Club Paradise,5.1,Comedy
Cobra,5.8,Action/Crime/Thriller
Cocaine Wars,4.7,Action/Drama
The Color of Money,7.0,Drama/Sport
Combat Shock,6.4,Drama/Horror/Thriller
Un complicato intrigo di donne vicoli e delitti,5.7,Crime/Drama
Conseil de famille,5.1,Comedy
Cours privé,5.6,Drama
Crawlspace,5.3,Horror/Thriller
Crazy Moon,6.4,Comedy/Drama/Romance
Crimes of the Heart,6.4,Comedy/Drama
Critters,6.1,Comedy/Horror/Sci-Fi
Crossroads,7.1,Drama/Music/Mystery
Csók Anyu!,6.4,Drama
Da yue bing,6.0,Drama
The Danger Zone,5.3,Action
Il miele del diavolo,5.2,Mystery/Thriller
Dangerously Close,5.6,Action/Crime/Thriller
Dao ma zei,6.9,Drama
Dead End Drive-In,6.0,Action/Drama/Horror
Deadly Friend,5.6,Drama/Horror/Sci-Fi
Dei ha ching,6.7,Drama/Mystery/Romance
The Delta Force,5.6,Action/Adventure/Drama
Honey Britches,2.8,Comedy/Crime/Thriller
Demoner,5.4,Drama
Dèmoni 2... l'incubo ritorna,6.0,Horror
To dendro pou pligoname,6.9,Drama
Dernier été à Tanger,4.6,Crime/Drama/Romance
Descente aux enfers,5.4,Thriller/Crime/Drama
Desert Bloom,6.7,Drama/Family/Romance
Din lo jing juen,7.3,Drama
Diavolo in corpo,5.9,Drama/Romance
Didi auf vollen Touren,5.8,Comedy
The Dirt Bike Kid,5.6,Comedy/Family/Fantasy
El disputado voto del señor Cayo,6.5,Drama
Do ma daan,7.3,Comedy/Action
Dung fong tuk ying,7.2,Action/Drama/War
Dot and the Whale,6.7,Animation/Adventure/Family
Double messieurs,6.7,Drama/Comedy
Down and Out in Beverly Hills,6.2,Comedy
Down by Law,7.8,Comedy/Crime/Drama
Dr. Otto and the Riddle of the Gloom Beam,5.7,Comedy/Sci-Fi
Dragón Rapide,6.4,Drama/History
Dream Lover,4.9,Crime/Drama/Thriller
Dutch Treat,5.1,Comedy
Duvar,8.1,Drama
Le déclin de l'empire américain,7.2,Comedy/Drama
Désordre,6.4,Drama/Music
Eat and Run,4.7,Comedy/Crime/Sci-Fi
Eat the Peach,6.2,Comedy
Echo Park,5.8,Comedy/Drama
Egomania - Insel ohne Hoffnung,6.3,Drama
Eleven Days Eleven Nights,4.0,Drama/Romance
Eliminators,4.8,Action/Adventure/Fantasy
Elämän vonkamies,6.8,Drama
Emma's War,5.5,Drama
Equalizer 2000,4.2,Action/Adventure/Sci-Fi
Every Time We Say Goodbye,5.9,Drama/Romance/War
Evil in the Woods,3.1,Comedy/Fantasy/Horror
Extremities,6.3,Drama/Thriller
L'exécutrice,4.1,Action/Crime/Drama
Eye of the Eagle,4.4,Action/Adventure/War
Eye of the Tiger,5.8,Action/Drama
The Fantasist,5.2,Thriller
Fatherland,6.3,Drama/Music
La femme de ma vie,6.1,Drama/Romance
Ferris Bueller's Day Off,7.8,Comedy
Field of Honor,5.3,Drama/War
Filme Demência,7.2,Drama/Fantasy
Final Mission,5.2,Action/Crime/War
A Fine Mess,4.8,Action/Comedy/Crime
Fire with Fire,6.5,Drama/Romance
Firewalker,5.2,Action/Adventure/Comedy
Flight of the Navigator,6.9,Adventure/Comedy/Family
Flodder,6.6,Action/Comedy/Family
The Fly,7.6,Drama/Horror/Sci-Fi
Flying,5.2,Drama/Romance/Sport
For Love Alone,5.5,History/Romance
Foreign Body,6.0,Comedy
Fortress,7.1,Action/Adventure/Thriller
Foxtrap,4.6,Action/Drama
Free Ride,5.1,Comedy
Friday the 13th Part VI: Jason Lives,6.0,Horror/Thriller
The Fringe Dwellers,6.8,Drama
From Beyond,6.7,Horror/Sci-Fi
Les frères Pétard,5.2,Comedy/Crime
Fu gui bi ren,6.5,Comedy/Family/Fantasy
Foo gwai lip che,7.1,Action/Comedy/Western
Les fugitifs,7.1,Comedy/Crime/Drama
Funland,4.5,Comedy/Crime
Ga Ga - Chwala bohaterom,7.0,Comedy/Horror/Sci-Fi
La gabbia,4.9,Drama
Geld oder Leber!,4.4,Comedy
Genesis,6.9,Drama
Getting Even,4.2,Action/Adventure/Romance
Ghost Warrior,5.2,Action/Sci-Fi
Ginger e Fred,7.3,Comedy/Drama
Yuppies - I giovani di successo,5.3,Comedy
The Girl in the Picture,6.7,Comedy/Romance
The Girl,5.7,Drama/Romance/Thriller
Girls School Screamers,3.7,Horror
La gitane,4.4,Comedy
GoBots: Battle of the Rock Lords,5.8,Animation/Action/Adventure
God's Outlaw,6.8,Biography/Drama/History
The Golden Child,6.0,Action/Adventure/Comedy
Golden Ninja Warrior,3.2,Action
Yari no Gonza,7.0,Drama
Grandi magazzini,5.6,Comedy
The Great Mouse Detective,7.2,Animation/Adventure/Family
A Great Wall,6.8,Comedy/Drama
Gröna gubbar från Y.R.,3.5,Family/Sci-Fi
Gung Ho,6.3,Comedy/Drama
Half Moon Street,5.4,Drama/Thriller
Hamburger: The Motion Picture,5.0,Comedy
Vendetta dal futuro,5.4,Action/Sci-Fi
Hannah and Her Sisters,7.9,Comedy/Drama
Happy Hour,3.9,Comedy
Hard Choices,6.2,Crime/Drama
Hardbodies 2,3.2,Comedy
Haunted Honeymoon,5.8,Comedy
Head Office,5.5,Comedy
Heartbreak Ridge,6.9,Drama/War
Heartburn,6.1,Comedy/Drama
Hei pao shi jian,7.2,Comedy
Hell High,5.0,Crime/Horror/Thriller
Hell Hunters,4.3,Action/Horror
Bal na vodi,7.6,Drama/Romance
Highlander,7.1,Action/Adventure/Fantasy
The Hitcher,7.2,Action/Thriller
Hollywood Vice Squad,4.7,Action/Comedy/Crime
Hombre mirando al sudeste,7.7,Drama/Mystery/Sci-Fi
Hoosiers,7.5,Drama/Sport
Hotshot,5.5,Drama/Sport
Hotel St. Pauli,3.5,Drama
House,6.2,Comedy/Fantasy/Horror
Howard the Duck,4.7,Action/Adventure/Comedy
Wong ga jin si,6.8,Action/Drama
Hud,3.6,Crime/Drama
Hyper Sapien: People from Another Star,4.7,Family/Sci-Fi
I Love You,5.8,Drama/Fantasy/Romance
I lagens namn,6.2,Crime/Thriller
Idi i smotri,8.3,Drama/War
Idö van,6.6,Comedy/Drama
Ijaazat,8.3,Drama/Musical/Romance
The Imagemaker,5.3,Drama/Thriller
El imperio de la fortuna,7.3,Drama
In de schaduw van de overwinning,6.4,Drama/War
In the Shadow of Kilimanjaro,5.2,Action/Adventure/Drama
Inside Out,6.2,Drama/Romance
Inspecteur Lavardin,6.6,Crime/Drama/Mystery
Invaders from Mars,5.6,Horror/Sci-Fi
Iron Eagle,5.5,Action/Thriller/War
Jackals,5.6,Action/Crime/Drama
Jake Speed,5.3,Action/Adventure/Comedy
Janbaaz,6.2,Action/Drama
Je hais les acteurs,5.8,Comedy/Crime/Drama
Jean de Florette,8.0,Comedy/Drama
Geung see ga zuk,5.8,Action/Comedy/Horror
Jo Jo Dancer Your Life Is Calling,6.4,Biography/Comedy/Drama
Johnny Flash,6.8,Comedy
A Judgment in Stone,5.6,Horror/Thriller
Jumpin' Jack Flash,5.9,Comedy/Romance/Thriller
Jûichi-nin iru!,7.1,Animation/Action/Adventure
Just Between Friends,5.9,Drama
Born American,4.1,Action/Drama/Thriller
Jönssonligan dyker upp igen,6.1,Comedy/Crime
KGB: The Secret War,4.0,Drama
Hoi sam gwai: Chong gwai,6.2,Comedy/Crime/Fantasy
Kamikaze,5.7,Sci-Fi/Thriller
Kangaroo,6.3,Drama
The Karate Kid Part II,6.0,Action/Family/Romance
Karma,7.4,Action/Adventure/Drama
Khrani menya moy talisman,7.0,Drama
Kidnapped,4.7,Thriller
Killer Party,5.1,Comedy/Horror
Killer Workout,4.8,Horror
Kin-dza-dza!,8.1,Comedy/Drama/Sci-Fi
The Kindred,5.6,Horror/Sci-Fi/Thriller
King Kong Lives,3.9,Action/Adventure
Knights of the City,5.1,Action/Music
Kochankowie mojej mamy,7.1,Drama
Komikku zasshi nanka iranai!,6.8,Comedy
Kong bu fen zi,7.8,Crime/Drama
Kronika wypadków milosnych,6.8,Drama
Hao xiao zi,7.2,Action/Comedy
Kuryer,8.0,Comedy/Drama/Romance
Labyrinth,7.4,Adventure/Family/Fantasy
The Ladies Club,5.6,Drama
Lady Jane,7.1,Biography/Drama/History
Lamb,6.5,Drama
Lao jing,7.1,Drama/Romance
Laputa,6.4,Drama
Las Vegas Serial Killer,2.6,Horror/Drama/Thriller
Last Resort,4.2,Comedy
Legal Eagles,6.0,Comedy/Crime/Romance
Lepota poroka,8.0,Drama
Let's Get Harry,5.3,Action/Adventure
Liàn liàn fengchén,7.7,Drama/Romance
Le lieu du crime,6.6,Crime/Drama/Romance
Lightning the White Stallion,4.5,Drama/Family
Liian iso keikka,6.0,Comedy/Crime
Link,5.9,Horror
Little Shop of Horrors,7.0,Comedy/Horror/Musical
Lone Runner,3.6,Action/Adventure/Drama
Long de xin,6.5,Action/Comedy/Crime
Long zai jiang hu,6.1,Action/Crime/Drama
Les longs manteaux,5.3,Action/Adventure
The Longshot,5.5,Comedy
Lung hing foo dai,7.1,Action/Adventure/Comedy
Los Angeles Streetfighter,4.6,Action/Drama
Les loups entre eux,5.4,Action/Crime/Drama
Low Blow,3.9,Action
Loyalties,6.5,Drama
Lucas,6.9,Comedy/Drama/Romance
Lucker,3.8,Horror/Thriller
Jui gaai fuk sing,5.5,Action/Comedy/Crime
Lumikuningatar,6.6,Family/Fantasy
Lussuria,4.7,Drama
La machine à découdre,5.0,Comedy/Thriller
Maine Ocean,6.8,Comedy
The Majorettes,4.4,Action/Crime/Horror
Malcolm,7.2,Comedy/Crime/Sci-Fi
Mama is boos!,5.5,Comedy
Rih Essed,6.4,Drama
The Manhattan Project,6.2,Sci-Fi/Thriller
Manhunter,7.2,Crime/Horror/Mystery
Manon des sources,8.0,Comedy/Drama
La mansión de Araucaima,7.0,Drama
Matador,7.0,Drama/Thriller
Mauvais sang,7.3,Crime/Drama/Romance
Max mon amour,6.1,Comedy
Maximum Overdrive,5.5,Action/Comedy/Horror
O melissokomos,7.3,Drama
Mélo,7.0,Drama/Romance
The Men's Club,4.7,Drama
Mung chung yan,6.6,Drama
Menu total,5.5,Comedy/Horror/Thriller
Mesmerized,4.7,Drama
Miracles,5.2,Comedy
Le miraculé,5.9,Comedy
Miss Mary,6.5,Drama
The Mission,7.4,Adventure/Drama/History
La mitad del cielo,6.7,Drama
Mo fei cui,6.1,Action/Adventure/Comedy
Modern Girls,5.9,Comedy
Les mois d'avril sont meurtriers,6.5,Crime
Momo,6.6,Comedy/Family/Fantasy
Mona Lisa,7.3,Crime/Drama/Romance
La monaca del peccato,4.9,Drama
The Money Pit,6.4,Comedy
Monster in the Closet,4.9,Comedy/Horror/Sci-Fi
Via Montenapoleone,4.6,Comedy
Mord i mørket,5.9,Crime/Drama
Morirai a mezzanotte,5.7,Horror/Mystery/Thriller
The Morning After,6.0,Crime/Mystery/Romance
Morrhår & ärtor,5.9,Comedy
Mort un dimanche de pluie,6.7,Horror/Thriller
The Mosquito Coast,6.6,Adventure/Drama/Thriller
Mouna Ragam,8.5,Drama/Romance
Mountaintop Motel Massacre,4.6,Horror
Blood Theatre,2.8,Comedy/Horror
Moy lyubimyy kloun,6.6,Drama/Romance
Murphy's Law,6.0,Action/Crime/Drama
My Beautiful Laundrette,6.8,Comedy/Drama/Romance
My Chauffeur,5.7,Comedy
My Little Girl,4.6,Drama
My Little Pony: The Movie,6.0,Animation/Adventure/Family
Mystery Mansion,4.6,Adventure/Mystery
Müllers Büro,6.9,Comedy/Crime/Musical
Naam,7.5,Crime/Drama/Thriller
Nagina,6.6,Fantasy/Romance
The Naked Cage,5.4,Action/Crime/Drama
Naked Vengeance,5.7,Action/Crime/Drama
Der Name der Rose,7.7,Crime/Drama/Mystery
Nan bei Shao Lin,6.5,Action/Drama
Nanou,5.8,Drama/Romance
Native Son,5.8,Drama/Romance
Necropolis,3.8,Horror
Never Too Young to Die,4.9,Action/Adventure/Comedy
Night of the Creeps,6.8,Comedy/Horror/Sci-Fi
Nightmare Weekend,3.1,Horror/Sci-Fi
Nine 1/2 Weeks,6.0,Drama/Romance
Ren zhe da,6.0,Action/Crime
No Mercy,5.7,Crime/Drama/Romance
Nobody's Fool,5.4,Comedy/Drama/Romance
Noir et blanc,6.6,Drama
Nomads,5.4,Horror/Mystery/Thriller
Nosferatu a Venezia,5.2,Horror
Nothing in Common,5.9,Comedy/Drama/Romance
Niu ji za pai jun,5.8,Action/Comedy/Crime
Nuit d'ivresse,5.8,Comedy
Nutcracker,7.0,Family/Fantasy/Music
Off Beat,5.0,Comedy/Crime/Romance
Offret,8.1,Drama
The Offspring,5.9,Action/Drama/Horror
On Valentine's Day,5.8,Drama
On the Edge,6.9,Drama/Sport
One Crazy Summer,6.5,Comedy/Romance
One More Saturday Night,5.9,Comedy
One Night Only,4.8,Comedy
Op hoop van zegen,6.2,Drama/Romance
Ópera do Malandro,6.6,Comedy/Musical
Opposing Force,5.3,Action/Drama/Thriller
Ormens väg på hälleberget,6.2,Drama
Osobisty pamietnik grzesznika przez niego samego spisany,7.0,Drama
Otello,6.9,Drama/Music
Otra historia de amor,6.7,Drama/Romance
Out of Bounds,5.4,Action/Crime/Drama
The Outing,5.1,Horror
Overkill,3.6,Action/Crime/Thriller
Oviri,6.2,Biography/Drama
Behind Enemy Lines,5.1,Action/Adventure/Drama
Le paltoquet,6.2,Crime/Drama
Parting Glances,7.2,Drama/Music/Romance
Party Camp,4.1,Comedy
Le passage,4.9,Adventure/Drama/Fantasy
The Patriot,2.8,Action
Peggy Sue Got Married,6.3,Comedy/Drama/Fantasy
Pikkupojat,6.9,Comedy
Pirates,6.1,Adventure/Comedy/Family
Pisma myortvogo cheloveka,7.6,Drama/Sci-Fi
Plastposen,5.5,Action/Comedy/Crime
Platoon,8.1,Drama/War
Playing Beatie Bow,5.8,Family/Fantasy/Mystery
Playing for Keeps,4.3,Comedy
Plyumbum ili Opasnaya igra,7.0,Drama
Po glavnoy ulitse s orkestrom,7.2,Comedy/Musical/Romance
Podróze pana Kleksa,6.6,Family/Adventure/Fantasy
Police Academy 3: Back in Training,5.4,Comedy
Poltergeist II: The Other Side,5.7,Horror
Pouvoir intime,6.8,Crime/Drama/Thriller
Power,5.7,Drama
Pretty Smart,4.6,Comedy/Drama
Pretty in Pink,6.8,Comedy/Drama/Romance
Purojekuto A-ko,7.0,Animation/Action/Adventure
Proryv,6.1,Drama
Psycho III,5.4,Horror/Mystery/Thriller
Frog Dreaming,6.2,Adventure/Drama/Family
Quicksilver,5.7,Crime/Drama/Thriller
Quiet Cool,5.7,Action
Quilombo,6.3,Drama
Rad,7.0,Drama/Sport
Radioactive Dreams,5.7,Action/Adventure/Comedy
Il ragazzo del pony express,5.4,Comedy
Rakuyôju,7.8,Drama
Ratboy,3.7,Comedy/Crime/Drama
Raw Deal,5.6,Action/Crime/Thriller
Rawhead Rex,5.3,Fantasy/Horror/Mystery
Le rayon vert,7.7,Drama/Romance
Recruits,4.4,Comedy
Red Headed Stranger,6.3,Western
Reform School Girls,5.3,Crime/Drama/Thriller
Regalo di Natale,7.7,Drama
La revanche des mortes vivantes,4.1,Horror
The American Way,5.8,Comedy/Sci-Fi
Rita Sue and Bob Too,6.5,Comedy/Drama
River's Edge,7.0,Crime/Drama
Robotech: The Movie,6.5,Animation/Action/Music
A Room with a View,7.3,Drama/Romance
Rosa Luxemburg,6.9,Biography/Drama/History
Der Rosenkönig,6.6,Drama/Musical
Running Scared,6.6,Action/Comedy/Crime
Rus iznachalnaya,6.6,Drama/History/War
Ruthless People,6.9,Comedy/Crime
Ryder P.I.,2.1,Comedy
Salvador,7.4,Drama/History/Thriller
Samson og Sally,7.0,Animation/Family/Romance
San o ruzi,6.6,Drama
Sarraounia,7.1,Drama/History/War
Saving Grace,7.1,Comedy/Drama
Say Yes,5.0,Comedy
Scalps,5.4,Western/Action/Drama
Scared Stiff,4.7,Horror
O Escorpião Escarlate,6.3,Comedy
Schiave bianche - Violenza in Amazzonia,4.6,Adventure/Drama/Horror
Screen Test,4.2,Comedy
Scuola di ladri,5.7,Comedy
Seize the Day,6.0,Drama
Sensi,5.3,Thriller
Separate Vacations,4.7,Comedy
7 chili in 7 giorni,6.0,Comedy
Sex Appeal,4.7,Comedy
Shadow Play,4.9,Drama/Mystery/Thriller
Shadows Run Black,3.1,Crime/Horror
Shanghai Surprise,3.2,Adventure/Comedy/Crime
Sha qi er ren zu,5.9,Comedy/Romance
She's Gotta Have It,6.7,Comedy/Romance
Shen tan zhu gu li,6.0,Comedy/Crime
Shen yong shuang xiang pao xu ji,6.3,Action/Comedy
Short Circuit,6.7,Comedy/Family/Sci-Fi
Shtei Etzbaot Mi'Tzidon,6.8,Drama/War
Sibaji,7.1,Drama
